id,year,period,gender,sector,education,experience,union,ability,wage,log_wage
43,2020,5,Male,Private,18,16,1,1.25848166459556,33.615,3.5149686444925723
43,2021,6,Male,Private,19,17,1,1.25848166459556,42.086,3.7397209097447908
43,2022,7,Male,Private,19,18,1,1.25848166459556,43.51,3.7729812294439475
43,2023,8,Male,Private,19,19,1,1.25848166459556,37.975,3.6369327316876587
44,2016,1,Female,Private,13,14,0,1.2488636888100964,17.445,2.8590726565806657
44,2017,2,Female,Private,13,15,0,1.2488636888100964,17.912,2.8854684342303356
44,2018,3,Female,Private,14,16,1,1.2488636888100964,24.128,3.1833859397498614
44,2019,4,Female,Private,14,17,0,1.2488636888100964,21.515,3.068765073634887
44,2020,5,Female,Private,14,18,1,1.2488636888100964,31.804,3.45958188561723
44,2021,6,Female,Private,15,19,0,1.2488636888100964,20.082,2.9998069349656715
44,2022,7,Female,Private,15,20,0,1.2488636888100964,25.326,3.231831447547326
44,2023,8,Female,Private,15,21,0,1.2488636888100964,21.978,3.090038816478363
45,2016,1,Male,Private,11,4,0,-1.38063704952533,8.915,2.187738098260562
45,2017,2,Male,Private,11,5,0,-1.38063704952533,8.3,2.1162712047759684
45,2018,3,Male,Private,12,6,0,-1.38063704952533,11.638,2.4542329935685347
45,2019,4,Male,Private,12,7,0,-1.38063704952533,8.268,2.112346488333219
45,2020,5,Male,Private,12,8,0,-1.38063704952533,11.256,2.420894946027127
45,2021,6,Male,Private,13,9,0,-1.38063704952533,NA,NA
45,2022,7,Male,Private,13,10,0,-1.38063704952533,14.646,2.6841883920051672
45,2023,8,Male,Private,13,11,0,-1.38063704952533,12.307,2.510138817989825
46,2016,1,Female,Private,15,12,0,2.049960693636394,35.215,3.561477666496874
46,2017,2,Female,Private,15,13,0,2.049960693636394,35.056,3.5569333012864432
46,2018,3,Female,Private,16,14,0,2.049960693636394,32.653,3.4859512954880953
46,2019,4,Female,Private,16,15,0,2.049960693636394,35.603,3.572423793372788
46,2020,5,Female,Private,16,16,0,2.049960693636394,35.267,3.5629450280894908
46,2021,6,Female,Private,17,17,0,2.049960693636394,45.83,3.8249287864120474
46,2022,7,Female,Private,17,18,0,2.049960693636394,39.76,3.682871353978309
46,2023,8,Female,Private,17,19,0,2.049960693636394,39.511,3.6765785404695968
47,2016,1,Female,Private,15,10,0,1.0168728297995417,34.35,3.5366020617026583
47,2017,2,Female,Private,15,11,0,1.0168728297995417,26.193,3.2655065657978226
47,2018,3,Female,Private,16,12,0,1.0168728297995417,28.544,3.351434010620255
47,2019,4,Female,Private,16,13,0,1.0168728297995417,29.572,3.386814242761281
47,2020,5,Female,Private,16,14,0,1.0168728297995417,34.649,3.5452681846908347
47,2021,6,Female,Private,17,15,0,1.0168728297995417,34.442,3.5392850940307286
47,2022,7,Female,Private,17,16,1,1.0168728297995417,35.298,3.5638272757308327
47,2023,8,Female,Private,17,17,0,1.0168728297995417,26.989,3.2954188982994967
48,2016,1,Female,Private,11,12,1,-0.026717464138257943,15.143,2.7175425683200527
48,2017,2,Female,Private,11,13,1,-0.026717464138257943,14.809,2.695211062740101
48,2018,3,Female,Private,12,14,1,-0.026717464138257943,11.996,2.4845410591917254
48,2019,4,Female,Private,12,15,1,-0.026717464138257943,12.564,2.530830103799447
48,2020,5,Female,Private,12,16,1,-0.026717464138257943,12.071,2.490827331095843
48,2021,6,Female,Private,13,17,1,-0.026717464138257943,21.034,3.046161997027334
48,2022,7,Female,Private,13,18,1,-0.026717464138257943,18.481,2.916735444522669
48,2023,8,Female,Private,13,19,1,-0.026717464138257943,11.675,2.457416452678631
49,2016,1,Female,Private,13,3,0,0.7036077787982606,18.231,2.9031370715535956
49,2017,2,Female,Private,13,4,0,0.7036077787982606,17.969,2.888657124361005
49,2018,3,Female,Private,14,5,0,0.7036077787982606,19.349,2.9626432673664373
49,2019,4,Female,Private,14,6,0,0.7036077787982606,18.679,2.927404027901473
49,2020,5,Female,Private,14,7,0,0.7036077787982606,17.863,2.8827285421578446
49,2021,6,Female,Private,15,8,0,0.7036077787982606,27.453,3.3124765348290968
49,2022,7,Female,Private,15,9,0,0.7036077787982606,22.704,3.122542132854926
49,2023,8,Female,Private,15,10,1,0.7036077787982606,27.973,3.3312422313959735
50,2016,1,Female,Public,11,11,1,-0.9713852291518638,10.964,2.3946086463426397
50,2017,2,Female,Public,11,12,1,-0.9713852291518638,11.032,2.400834472804081
50,2018,3,Female,Public,12,13,1,-0.9713852291518638,10.502,2.3515729407093526
50,2019,4,Female,Public,12,14,1,-0.9713852291518638,10.335,2.3354930186730365
50,2020,5,Female,Public,12,15,1,-0.9713852291518638,11.676,2.457502068539628
50,2021,6,Female,Public,13,16,1,-0.9713852291518638,NA,NA
50,2022,7,Female,Public,13,17,1,-0.9713852291518638,12.635,2.5365052030367417
50,2023,8,Female,Public,13,18,1,-0.9713852291518638,12.263,2.5066066156224935
51,2016,1,Male,Private,8,11,1,-1.0961562415588573,9.457,2.2467398376078744
51,2017,2,Male,Private,8,12,1,-1.0961562415588573,8.859,2.181464520158191
51,2018,3,Male,Private,9,13,1,-1.0961562415588573,7.802,2.054442767392916
51,2019,4,Male,Private,9,14,1,-1.0961562415588573,7.524,2.01814738595399
51,2020,5,Male,Private,9,15,1,-1.0961562415588573,8.393,2.127381877962074
51,2021,6,Male,Private,10,16,1,-1.0961562415588573,11.635,2.4540288618048374
51,2022,7,Male,Private,10,17,1,-1.0961562415588573,10.701,2.3703226394460786
51,2023,8,Male,Private,10,18,1,-1.0961562415588573,9.709,2.2730390140209114
52,2016,1,Male,Private,12,11,0,0.04905045093759706,13.949,2.635419326734041
52,2017,2,Male,Private,12,12,0,0.04905045093759706,17.278,2.8494501905031857
52,2018,3,Male,Private,13,13,0,0.04905045093759706,13.668,2.6150889876167693
52,2019,4,Male,Private,13,14,0,0.04905045093759706,19.588,2.974941600244846
52,2020,5,Male,Private,13,15,0,0.04905045093759706,18.767,2.9321095369669177
52,2021,6,Male,Private,14,16,0,0.04905045093759706,16.647,2.8122057572147314
52,2022,7,Male,Private,14,17,0,0.04905045093759706,18.579,2.922052945577589
52,2023,8,Male,Private,14,18,0,0.04905045093759706,NA,NA
53,2016,1,Male,Private,10,5,0,-1.19849585655778,10.73,2.373088507322604
53,2017,2,Male,Private,10,6,0,-1.19849585655778,11.379,2.4317968021789413
53,2018,3,Male,Private,11,7,0,-1.19849585655778,10.785,2.3781113249597565
53,2019,4,Male,Private,11,8,1,-1.19849585655778,11.476,2.4402802565057806
53,2020,5,Male,Private,11,9,0,-1.19849585655778,11.551,2.446775431523538
53,2021,6,Male,Private,12,10,0,-1.19849585655778,11.493,2.4417345764942557
53,2022,7,Male,Private,12,11,0,-1.19849585655778,10.465,2.3480126802170487
53,2023,8,Male,Private,12,12,0,-1.19849585655778,14,2.6390727654523576
54,2016,1,Female,Private,12,1,0,0.190018998559748,14.002,2.63920451595242
54,2017,2,Female,Private,12,2,0,0.190018998559748,16.089,2.7781562617150195
54,2018,3,Female,Private,13,3,0,0.190018998559748,19.472,2.9689895929685752
54,2019,4,Female,Private,13,4,0,0.190018998559748,19.802,2.9857843902813257
54,2020,5,Female,Private,13,5,0,0.190018998559748,18.642,2.925403055330589
54,2021,6,Female,Private,14,6,0,0.190018998559748,18.533,2.919537558890423
54,2022,7,Female,Private,14,7,0,0.190018998559748,19.017,2.9453132080715494
54,2023,8,Female,Private,14,8,0,0.190018998559748,18.673,2.927076258711639
55,2016,1,Male,Private,15,10,0,1.297705899604666,25.846,3.2521525901333876
55,2017,2,Male,Private,15,11,0,1.297705899604666,27.905,3.3287978520696178
55,2018,3,Male,Private,16,12,0,1.297705899604666,35.637,3.5733874131827887
55,2019,4,Male,Private,16,13,0,1.297705899604666,34.779,3.5490133229313865
55,2020,5,Male,Private,16,14,0,1.297705899604666,27.563,3.3164632724086442
55,2021,6,Male,Private,17,15,0,1.297705899604666,NA,NA
55,2022,7,Male,Private,17,16,0,1.297705899604666,43.423,3.770982959879928
55,2023,8,Male,Private,17,17,0,1.297705899604666,44.424,3.7937725102594793
56,2016,1,Female,Public,9,1,1,-1.033873722964751,5.955,1.784298597738836
56,2017,2,Female,Public,9,2,1,-1.033873722964751,7.098,1.95986168795492
56,2018,3,Female,Public,10,3,1,-1.033873722964751,8.088,2.0904007531787308
56,2019,4,Female,Public,10,4,1,-1.033873722964751,8.416,2.1301631753712438
56,2020,5,Female,Public,10,5,1,-1.033873722964751,8.629,2.1551330403513536
56,2021,6,Female,Public,11,6,1,-1.033873722964751,9.717,2.2738363329360696
56,2022,7,Female,Public,11,7,1,-1.033873722964751,9.452,2.2462541730617445
56,2023,8,Female,Public,11,8,1,-1.033873722964751,10.354,2.33741435118456
57,2016,1,Female,Private,13,10,0,-0.738440754213064,11.573,2.448662307241348
57,2017,2,Female,Private,13,11,0,-0.738440754213064,12.75,2.5455152901984754
57,2018,3,Female,Private,14,12,0,-0.738440754213064,14.899,2.7013142021769143
57,2019,4,Female,Private,14,13,0,-0.738440754213064,15.866,2.764148813649832
57,2020,5,Female,Private,14,14,0,-0.738440754213064,12.26,2.506345007888422
57,2021,6,Female,Private,15,15,0,-0.738440754213064,15.102,2.7148500720768673
57,2022,7,Female,Private,15,16,0,-0.738440754213064,21.26,3.0568229030380927
57,2023,8,Female,Private,15,17,0,-0.738440754213064,13.89,2.6311876553627838
58,2016,1,Male,Private,13,4,0,0.04656393945086335,17.691,2.873033667741358
58,2017,2,Male,Private,13,5,0,0.04656393945086335,14.868,2.6992174827329194
58,2018,3,Male,Private,14,6,0,0.04656393945086335,21.797,3.0817745170536033
58,2019,4,Male,Private,14,7,0,0.04656393945086335,20.859,3.037796705036074
58,2020,5,Male,Private,14,8,0,0.04656393945086335,17.257,2.8482377837987785
58,2021,6,Male,Private,15,9,0,0.04656393945086335,25.681,3.2457478833866698
58,2022,7,Male,Private,15,10,0,0.04656393945086335,26.651,3.282829942271179
58,2023,8,Male,Private,15,11,0,0.04656393945086335,26.164,3.2643892395850203
59,2016,1,Male,Private,14,6,0,-1.0175961198261059,8.564,2.147509372424565
59,2017,2,Male,Private,14,7,0,-1.0175961198261059,13.712,2.6182951508806083
59,2018,3,Male,Private,15,8,0,-1.0175961198261059,18.816,2.9347036328249385
59,2019,4,Male,Private,15,9,0,-1.0175961198261059,14.985,2.7070237523490084
59,2020,5,Male,Private,15,10,0,-1.0175961198261059,14.239,2.6559994141544756
59,2021,6,Male,Private,16,11,0,-1.0175961198261059,16.938,2.8295769737392105
59,2022,7,Male,Private,16,12,0,-1.0175961198261059,12.296,2.5092652666016635
59,2023,8,Male,Private,16,13,0,-1.0175961198261059,14.969,2.705976600359928
60,2016,1,Male,Private,10,14,0,-0.38328395988627817,11.245,2.4199264821122357
60,2017,2,Male,Private,10,15,0,-0.38328395988627817,12.94,2.5603138201307467
60,2018,3,Male,Private,11,16,0,-0.38328395988627817,12.741,2.544831442262842
60,2019,4,Male,Private,11,17,0,-0.38328395988627817,13.507,2.6032167572448
60,2020,5,Male,Private,11,18,0,-0.38328395988627817,10.404,2.3421996668662315
60,2021,6,Male,Private,12,19,1,-0.38328395988627817,18.281,2.905880410097082
60,2022,7,Male,Private,12,20,0,-0.38328395988627817,15.235,2.7235862491258027
60,2023,8,Male,Private,12,21,0,-0.38328395988627817,13.675,2.6155988217555817
61,2016,1,Female,Public,15,10,0,0.8727554116713985,20.819,3.0358858748315387
61,2017,2,Female,Public,15,11,0,0.8727554116713985,24.756,3.209063689614966
61,2018,3,Female,Public,16,12,0,0.8727554116713985,21.776,3.0808137348197535
61,2019,4,Female,Public,16,13,0,0.8727554116713985,21.16,3.052094666411159
61,2020,5,Female,Public,16,14,0,0.8727554116713985,17.384,2.855537351469989
61,2021,6,Female,Public,17,15,0,0.8727554116713985,27.135,3.300816107291545
61,2022,7,Female,Public,17,16,0,0.8727554116713985,18.596,2.922928115960374
61,2023,8,Female,Public,17,17,0,0.8727554116713985,26.054,3.2601765546810606
62,2016,1,Female,Private,17,11,0,0.969545013970117,29.817,3.395064592576893
62,2017,2,Female,Private,17,12,0,0.969545013970117,31.858,3.4613000172564705
62,2018,3,Female,Private,18,13,0,0.969545013970117,36.094,3.5861364481934435
62,2019,4,Female,Private,18,14,0,0.969545013970117,34.163,3.5311526781215994
62,2020,5,Female,Private,18,15,0,0.969545013970117,27.438,3.311926825765746
62,2021,6,Female,Private,19,16,0,0.969545013970117,38.57,3.6524758506463817
62,2022,7,Female,Private,19,17,0,0.969545013970117,33.864,3.5223547163141458
62,2023,8,Female,Private,19,18,0,0.969545013970117,NA,NA
63,2016,1,Female,Private,13,11,0,0.3838466650270944,16.713,2.816183471869648
63,2017,2,Female,Private,13,12,0,0.3838466650270944,13.192,2.579646043126855
63,2018,3,Female,Private,14,13,0,0.3838466650270944,16.105,2.7791304333995788
63,2019,4,Female,Private,14,14,0,0.3838466650270944,17.292,2.8502507979124294
63,2020,5,Female,Private,14,15,0,0.3838466650270944,17.411,2.8571132130302574
63,2021,6,Female,Private,15,16,0,0.3838466650270944,23.623,3.1622003592996673
63,2022,7,Female,Private,15,17,0,0.3838466650270944,20.234,3.007343122707504
63,2023,8,Female,Private,15,18,0,0.3838466650270944,17.577,2.8665872356918536
64,2016,1,Female,Public,8,3,0,-1.8515556630674648,4.444,1.4914543860155485
64,2017,2,Female,Public,8,4,0,-1.8515556630674648,4.694,1.5462496581775005
64,2018,3,Female,Public,9,5,0,-1.8515556630674648,5.946,1.7827664573436608
64,2019,4,Female,Public,9,6,0,-1.8515556630674648,6.511,1.8734816972492
64,2020,5,Female,Public,9,7,0,-1.8515556630674648,5.832,1.763400690631209
64,2021,6,Female,Public,10,8,0,-1.8515556630674648,6.59,1.8856133170831972
64,2022,7,Female,Public,10,9,0,-1.8515556630674648,7.692,2.0402453593342487
64,2023,8,Female,Public,10,10,1,-1.8515556630674648,7.2,1.9741251579277765
65,2016,1,Female,Private,10,6,0,-0.053996736826165695,11.108,2.4077003418289267
65,2017,2,Female,Private,10,7,1,-0.053996736826165695,12.993,2.5644084609613946
65,2018,3,Female,Private,11,8,1,-0.053996736826165695,13.211,2.5810193337755196
65,2019,4,Female,Private,11,9,0,-0.053996736826165695,12.217,2.502830893254598
65,2020,5,Female,Private,11,10,0,-0.053996736826165695,13.167,2.577690162890134
65,2021,6,Female,Private,12,11,0,-0.053996736826165695,13.323,2.589511861421248
65,2022,7,Female,Private,12,12,0,-0.053996736826165695,15.203,2.721499205139887
65,2023,8,Female,Private,12,13,0,-0.053996736826165695,12.864,2.5544055729910347
66,2016,1,Male,Private,14,9,0,1.064773214338284,26.411,3.273769711896206
66,2017,2,Male,Private,14,10,0,1.064773214338284,23.785,3.1690474084120317
66,2018,3,Male,Private,15,11,0,1.064773214338284,31.73,3.4572719448443667
66,2019,4,Male,Private,15,12,0,1.064773214338284,30.428,3.415375194190293
66,2020,5,Male,Private,15,13,0,1.064773214338284,26.699,3.2846121623224596
66,2021,6,Male,Private,16,14,0,1.064773214338284,29.824,3.395304633755126
66,2022,7,Male,Private,16,15,0,1.064773214338284,34.496,3.5408408762595314
66,2023,8,Male,Private,16,16,0,1.064773214338284,35.084,3.5577516120069905
67,2016,1,Male,Public,16,13,0,0.8131950374116049,26.508,3.27746479532448
67,2017,2,Male,Public,16,14,0,0.8131950374116049,26.081,3.2612013762407748
67,2018,3,Male,Public,17,15,0,0.8131950374116049,20.63,3.0267683899354387
67,2019,4,Male,Public,17,16,0,0.8131950374116049,27.382,3.3098679744252917
67,2020,5,Male,Public,17,17,0,0.8131950374116049,21.611,3.0732142054210043
67,2021,6,Male,Public,18,18,0,0.8131950374116049,29.002,3.367363667871563
67,2022,7,Male,Public,18,19,0,0.8131950374116049,25.606,3.242833524891854
67,2023,8,Male,Public,18,20,0,0.8131950374116049,27.334,3.3081326043147117
68,2016,1,Female,Private,13,9,0,-0.19081647410428168,11.986,2.483742174630677
68,2017,2,Female,Private,13,10,0,-0.19081647410428168,14.269,2.6581011797993046
68,2018,3,Female,Private,14,11,0,-0.19081647410428168,20.26,3.0086711739163556
68,2019,4,Female,Private,14,12,0,-0.19081647410428168,21.51,3.0685298194947626
68,2020,5,Female,Private,14,13,0,-0.19081647410428168,11.375,2.431459080245686
68,2021,6,Female,Private,15,14,0,-0.19081647410428168,14.05,2.642606720210256
68,2022,7,Female,Private,15,15,0,-0.19081647410428168,14.58,2.6796267655629284
68,2023,8,Female,Private,15,16,0,-0.19081647410428168,14.869,2.69931057283094
69,2016,1,Female,Public,8,14,0,-2.6999298085637027,5.528,1.7098861773367724
69,2017,2,Female,Public,8,15,0,-2.6999298085637027,4.723,1.5523514605332323
69,2018,3,Female,Public,9,16,0,-2.6999298085637027,4.313,1.4615791350046332
69,2019,4,Female,Public,9,17,0,-2.6999298085637027,5.049,1.6192488895852861
69,2020,5,Female,Public,9,18,0,-2.6999298085637027,6.057,1.801223138452482
69,2021,6,Female,Public,10,19,0,-2.6999298085637027,5.071,1.6235845460014229
69,2022,7,Female,Public,10,20,0,-2.6999298085637027,5.908,1.7763515388579376
69,2023,8,Female,Public,10,21,0,-2.6999298085637027,3.728,1.3158958253104183
70,2016,1,Male,Public,11,5,0,0.06096663880111656,10.874,2.386391602577153
70,2017,2,Male,Public,11,6,0,0.06096663880111656,15.588,2.746482470459199
70,2018,3,Male,Public,12,7,0,0.06096663880111656,17.014,2.8340529703449744
70,2019,4,Male,Public,12,8,0,0.06096663880111656,17.476,2.860804468131291
70,2020,5,Male,Public,12,9,0,0.06096663880111656,16.931,2.829154361370619
70,2021,6,Male,Public,13,10,0,0.06096663880111656,16.242,2.787625937713427
70,2022,7,Male,Public,13,11,0,0.06096663880111656,20.465,3.018734490713417
70,2023,8,Male,Public,13,12,1,0.06096663880111656,26.774,3.2874491303341458
71,2016,1,Male,Private,13,4,1,0.573751697483578,25.183,3.2261866235756838
71,2017,2,Male,Private,13,5,1,0.573751697483578,17.725,2.875003376492388
71,2018,3,Male,Private,14,6,1,0.573751697483578,26.346,3.271327040838796
71,2019,4,Male,Private,14,7,1,0.573751697483578,25.431,3.2359774629432283
71,2020,5,Male,Private,14,8,1,0.573751697483578,26.501,3.2771904998379324
71,2021,6,Male,Private,15,9,1,0.573751697483578,28.297,3.342770280180575
71,2022,7,Male,Private,15,10,1,0.573751697483578,24.588,3.202274969371276
71,2023,8,Male,Private,15,11,1,0.573751697483578,31.811,3.4598180961861846
72,2016,1,Male,Public,10,11,0,0.04580357972509888,15.097,2.7145003685655267
72,2017,2,Male,Public,10,12,0,0.04580357972509888,NA,NA
72,2018,3,Male,Public,11,13,0,0.04580357972509888,14.698,2.687730908245433
72,2019,4,Male,Public,11,14,0,0.04580357972509888,12.321,2.5112936872288514
72,2020,5,Male,Public,11,15,0,0.04580357972509888,12.633,2.5362885810054894
72,2021,6,Male,Public,12,16,0,0.04580357972509888,13.599,2.610026276624822
72,2022,7,Male,Public,12,17,0,0.04580357972509888,16.22,2.786243580459164
72,2023,8,Male,Public,12,18,0,0.04580357972509888,14.159,2.650376573013933
73,2016,1,Male,Private,13,3,0,0.15741254017587547,24.652,3.204856175796271
73,2017,2,Male,Private,13,4,0,0.15741254017587547,16.038,2.77498007015545
73,2018,3,Male,Private,14,5,0,0.15741254017587547,19.287,2.9594376893132193
73,2019,4,Male,Private,14,6,0,0.15741254017587547,NA,NA
73,2020,5,Male,Private,14,7,0,0.15741254017587547,18.409,2.912839741285031
73,2021,6,Male,Private,15,8,0,0.15741254017587547,25.697,3.2463595356354475
73,2022,7,Male,Private,15,9,0,0.15741254017587547,21.458,3.0660879430926644
73,2023,8,Male,Private,15,10,0,0.15741254017587547,23.75,3.1675793756189825
74,2016,1,Male,Private,9,7,1,0.4315653728687709,14.72,2.689187576827939
74,2017,2,Male,Private,9,8,1,0.4315653728687709,10.352,2.3371984140025366
74,2018,3,Male,Private,10,9,1,0.4315653728687709,19.397,2.9651091593097862
74,2019,4,Male,Private,10,10,1,0.4315653728687709,18.414,2.9131334875276313
74,2020,5,Male,Private,10,11,1,0.4315653728687709,16.11,2.779454058460826
74,2021,6,Male,Private,11,12,1,0.4315653728687709,24.679,3.2059346247567424
74,2022,7,Male,Private,11,13,1,0.4315653728687709,16.811,2.822035186184958
74,2023,8,Male,Private,11,14,1,0.4315653728687709,15.655,2.750777630002521
75,2016,1,Male,Public,11,10,0,-0.3965497360502122,10.57,2.357997132423602
75,2017,2,Male,Public,11,11,0,-0.3965497360502122,9.988,2.3013847508409473
75,2018,3,Male,Public,12,12,0,-0.3965497360502122,14.754,2.6914866744440835
75,2019,4,Male,Public,12,13,0,-0.3965497360502122,13.409,2.5959296448274762
75,2020,5,Male,Public,12,14,0,-0.3965497360502122,12.598,2.533525862798026
75,2021,6,Male,Public,13,15,0,-0.3965497360502122,NA,NA
75,2022,7,Male,Public,13,16,1,-0.3965497360502122,14.103,2.646376140434013
75,2023,8,Male,Public,13,17,0,-0.3965497360502122,NA,NA
76,2016,1,Female,Private,14,10,0,1.3099782257515493,25.067,3.221544444330393
76,2017,2,Female,Private,14,11,0,1.3099782257515493,24.538,3.200232652315747
76,2018,3,Female,Private,15,12,0,1.3099782257515493,27.237,3.304565711217876
76,2019,4,Female,Private,15,13,0,1.3099782257515493,23.307,3.1487606234385934
76,2020,5,Female,Private,15,14,0,1.3099782257515493,31.857,3.4612722328315044
76,2021,6,Female,Private,16,15,0,1.3099782257515493,NA,NA
76,2022,7,Female,Private,16,16,0,1.3099782257515493,41.9,3.7352747524894414
76,2023,8,Female,Private,16,17,0,1.3099782257515493,38.039,3.638613751106135
77,2016,1,Male,Private,12,3,1,0.4703933998739432,19.709,2.9810827137501836
77,2017,2,Male,Private,12,4,1,0.4703933998739432,15.585,2.7463137244478837
77,2018,3,Male,Private,13,5,1,0.4703933998739432,22.989,3.1350365941065097
77,2019,4,Male,Private,13,6,1,0.4703933998739432,17.455,2.8596398821811824
77,2020,5,Male,Private,13,7,1,0.4703933998739432,22.256,3.1026264766875338
77,2021,6,Male,Private,14,8,1,0.4703933998739432,29.129,3.3717366639282647
77,2022,7,Male,Private,14,9,1,0.4703933998739432,30.121,3.405209315778133
77,2023,8,Male,Private,14,10,1,0.4703933998739432,27.278,3.306063442689753
78,2016,1,Male,Private,9,11,0,-1.2426702705746016,8.081,2.0894743557503377
78,2017,2,Male,Private,9,12,0,-1.2426702705746016,8.835,2.1787317617502424
78,2018,3,Male,Private,10,13,0,-1.2426702705746016,7.319,1.9904311427178378
78,2019,4,Male,Private,10,14,0,-1.2426702705746016,8.835,2.1787636585005794
78,2020,5,Male,Private,10,15,0,-1.2426702705746016,12.294,2.509077991314176
78,2021,6,Male,Private,11,16,0,-1.2426702705746016,7.803,2.0544839664349364
78,2022,7,Male,Private,11,17,0,-1.2426702705746016,12.853,2.553565591439416
78,2023,8,Male,Private,11,18,0,-1.2426702705746016,10.788,2.3784147350508955
79,2016,1,Male,Private,15,5,0,1.3815754563855331,26.854,3.290406008926027
79,2017,2,Male,Private,15,6,0,1.3815754563855331,41.187,3.7181151705074327
79,2018,3,Male,Private,16,7,0,1.3815754563855331,32.8,3.490442694294416
79,2019,4,Male,Private,16,8,0,1.3815754563855331,45.177,3.81059143665026
79,2020,5,Male,Private,16,9,0,1.3815754563855331,35.03,3.55619333440631
79,2021,6,Male,Private,17,10,0,1.3815754563855331,41.992,3.737486447380727
79,2022,7,Male,Private,17,11,0,1.3815754563855331,36.101,3.586319995099328
79,2023,8,Male,Private,17,12,0,1.3815754563855331,34.717,3.547222085949735
80,2016,1,Male,Private,15,5,1,1.204458937009824,22.45,3.1112738649087253
80,2017,2,Male,Private,15,6,1,1.204458937009824,28.675,3.356027376658073
80,2018,3,Male,Private,16,7,1,1.204458937009824,39.347,3.672409516075734
80,2019,4,Male,Private,16,8,1,1.204458937009824,30.815,3.4280101856161447
80,2020,5,Male,Private,16,9,1,1.204458937009824,31.356,3.4454182654749443
80,2021,6,Male,Private,17,10,1,1.204458937009824,38.687,3.6555018351400395
80,2022,7,Male,Private,17,11,1,1.204458937009824,43.086,3.763207812117481
80,2023,8,Male,Private,17,12,1,1.204458937009824,39.613,3.679147578272995
81,2016,1,Female,Private,13,12,0,0.824073963681881,23.129,3.1410773659417193
81,2017,2,Female,Private,13,13,0,0.824073963681881,20.351,3.0131170529913383
81,2018,3,Female,Private,14,14,0,0.824073963681881,21.111,3.04981581994971
81,2019,4,Female,Private,14,15,0,0.824073963681881,18.026,2.891829773719637
81,2020,5,Female,Private,14,16,0,0.824073963681881,18.447,2.914876146062204
81,2021,6,Female,Private,15,17,0,0.824073963681881,24.492,3.1983477881276103
81,2022,7,Female,Private,15,18,0,0.824073963681881,21.528,3.0693676697129706
81,2023,8,Female,Private,15,19,0,0.824073963681881,26.342,3.2711466794279307
82,2016,1,Male,Private,8,5,1,-1.6626294021855945,5.733,1.7461571386166528
82,2017,2,Male,Private,8,6,1,-1.6626294021855945,8,2.0794900994336274
82,2018,3,Male,Private,9,7,1,-1.6626294021855945,7.881,2.0645125625958007
82,2019,4,Male,Private,9,8,1,-1.6626294021855945,10.943,2.392716840639652
82,2020,5,Male,Private,9,9,1,-1.6626294021855945,9.615,2.263287885642309
82,2021,6,Male,Private,10,10,1,-1.6626294021855945,8.563,2.1474417063178692
82,2022,7,Male,Private,10,11,1,-1.6626294021855945,8.356,2.123002431145901
82,2023,8,Male,Private,10,12,1,-1.6626294021855945,10.672,2.367651462338617
83,2016,1,Male,Private,9,4,1,-0.5693063436054808,10.29,2.331154905246569
83,2017,2,Male,Private,9,5,1,-0.5693063436054808,11.097,2.4066331319870287
83,2018,3,Male,Private,10,6,1,-0.5693063436054808,12.334,2.5123483208266966
83,2019,4,Male,Private,10,7,1,-0.5693063436054808,14.432,2.6694599807178814
83,2020,5,Male,Private,10,8,1,-0.5693063436054808,11.473,2.4399828876917264
83,2021,6,Male,Private,11,9,1,-0.5693063436054808,25.225,3.2278445374382407
83,2022,7,Male,Private,11,10,1,-0.5693063436054808,16.012,2.7733202307759584
83,2023,8,Male,Private,11,11,1,-0.5693063436054808,14.393,2.6667520199663977
84,2016,1,Female,Public,11,4,0,0.6355138172895264,13.157,2.576938120870002
84,2017,2,Female,Public,11,5,0,0.6355138172895264,15.21,2.721973724362941
84,2018,3,Female,Public,12,6,0,0.6355138172895264,17.353,2.8537804241657194
84,2019,4,Female,Public,12,7,0,0.6355138172895264,12.509,2.526425734851118
84,2020,5,Female,Public,12,8,0,0.6355138172895264,12.339,2.5127337624838733
84,2021,6,Female,Public,13,9,0,0.6355138172895264,18.452,2.915168108767376
84,2022,7,Female,Public,13,10,0,0.6355138172895264,21.675,3.0761744718956607
84,2023,8,Female,Public,13,11,0,0.6355138172895264,19.957,2.9935902701508876
85,2016,1,Female,Private,13,0,0,0.04372200757785791,14.687,2.6869454382902758
85,2017,2,Female,Private,13,1,0,0.04372200757785791,14.177,2.651594870993298
85,2018,3,Female,Private,14,2,0,0.04372200757785791,16.23,2.7868554202527775
85,2019,4,Female,Private,14,3,0,0.04372200757785791,20.638,3.027144626476725
85,2020,5,Female,Private,14,4,0,0.04372200757785791,14.322,2.6618004662880947
85,2021,6,Female,Private,15,5,0,0.04372200757785791,NA,NA
85,2022,7,Female,Private,15,6,0,0.04372200757785791,20.893,3.039393443397506
85,2023,8,Female,Private,15,7,0,0.04372200757785791,21.183,3.0532163771909144
86,2016,1,Female,Private,12,10,0,0.3480123036613071,11.205,2.4163284472104958
86,2017,2,Female,Private,12,11,0,0.3480123036613071,17.168,2.843073756090913
86,2018,3,Female,Private,13,12,0,0.3480123036613071,14.338,2.662920729342368
86,2019,4,Female,Private,13,13,0,0.3480123036613071,14.623,2.6825720955745775
86,2020,5,Female,Private,13,14,0,0.3480123036613071,22.908,3.1314707240147555
